tanggal,pasar manis,pasar wage
2023-06-29,49305.56697287465,42008.52060692307
2023-06-30,48745.84298486082,42008.22774225206
2023-07-03,47500.0,42000.0
2023-07-04,47500.0,42000.0
2023-07-05,47500.0,42000.0
2023-07-06,47500.0,42000.0
2023-07-07,47500.0,42000.0
2023-07-10,47500.0,40000.0
2023-07-11,47500.0,40000.0
2023-07-12,47500.0,40000.0
2023-07-13,47500.0,40000.0
2023-07-14,40000.0,40000.0
2023-07-17,40000.0,38000.0
2023-07-18,40000.0,38000.0
2023-07-19,38646.98824687734,37991.93565960529
2023-07-20,37500.0,38000.0
2023-07-21,37500.0,38000.0
2023-07-24,37500.0,35000.0
2023-07-25,37500.0,35000.0
2023-07-26,37500.0,35000.0
2023-07-27,37500.0,30000.0
2023-07-28,37500.0,30000.0
2023-07-31,32500.0,30000.0
2023-08-01,32500.0,30000.0
2023-08-02,32500.0,30000.0
2023-08-03,35000.0,30000.0
2023-08-04,35000.0,30000.0
2023-08-07,35000.0,30000.0
2023-08-08,35000.0,30000.0
2023-08-09,35000.0,30000.0
2023-08-10,32500.0,30000.0
2023-08-11,32500.0,30000.0
2023-08-14,32500.0,30000.0
2023-08-15,32500.0,30000.0
2023-08-16,32500.0,30000.0
2023-08-17,32497.211768446952,29944.424232659345
2023-08-18,32500.0,30000.0
2023-08-21,32500.0,31000.0
2023-08-22,32500.0,31000.0
2023-08-23,32500.0,31000.0
2023-08-24,32500.0,31000.0
2023-08-25,32500.0,31000.0
2023-08-28,32500.0,31000.0
2023-08-29,32500.0,31000.0
2023-08-30,30000.0,30000.0
2023-08-31,30000.0,30000.0
2023-09-01,30000.0,30000.0
2023-09-04,30000.0,30000.0
2023-09-05,30000.0,30000.0
2023-09-06,30000.0,30000.0
2023-09-07,27500.0,30000.0
2023-09-08,27500.0,30000.0
2023-09-11,27500.0,30000.0
2023-09-12,27500.0,30000.0
2023-09-13,27500.0,30000.0
2023-09-14,27500.0,30000.0
2023-09-15,27500.0,30000.0
2023-09-18,27500.0,30000.0
2023-09-19,27500.0,30000.0
2023-09-20,27500.0,30000.0
2023-09-21,27500.0,27500.0
2023-09-22,27500.0,27500.0
2023-09-25,27500.0,27500.0
2023-09-26,27500.0,27500.0
2023-09-27,27500.0,27500.0
2023-09-28,27499.99999694631,27497.256413452455
2023-09-29,27500.0,27500.0
2023-10-02,27500.0,27500.0
2023-10-03,27500.0,27500.0
2023-10-04,27500.0,27500.0
2023-10-05,27500.0,27500.0
2023-10-06,27500.0,27500.0
2023-10-09,27500.0,27500.0
2023-10-10,27500.0,27500.0
2023-10-11,27500.0,27500.0
2023-10-12,27500.0,27500.0
2023-10-13,27500.0,27500.0
2023-10-16,27500.0,27500.0
2023-10-17,27500.0,27500.0
2023-10-18,27500.0,27500.0
2023-10-19,27500.0,27500.0
2023-10-20,27500.0,27500.0
2023-10-23,27500.0,27500.0
2023-10-24,27500.0,27500.0
2023-10-25,27500.0,27500.0
2023-10-26,27500.0,29000.0
2023-10-27,27500.0,29000.0
2023-10-30,27500.0,29000.0
2023-10-31,27500.0,29000.0
2023-11-01,27500.0,29000.0
2023-11-02,27500.0,29000.0
2023-11-03,30000.0,29000.0
2023-11-06,30000.0,36000.0
2023-11-07,35500.0,36000.0
2023-11-08,35500.0,36000.0
2023-11-09,35500.0,36000.0
2023-11-10,35500.0,36000.0
2023-11-13,38000.0,36000.0
2023-11-14,38000.0,36000.0
2023-11-15,38000.0,36000.0
2023-11-16,38000.0,37000.0
2023-11-17,38000.0,37000.0
2023-11-20,38000.0,37000.0
2023-11-21,38000.0,37000.0
2023-11-22,38000.0,37000.0
2023-11-23,40000.0,37000.0
2023-11-24,40000.0,37000.0
2023-11-27,40000.0,37000.0
2023-11-28,40000.0,37000.0
2023-11-29,40000.0,37000.0
2023-11-30,40000.0,37000.0
2023-12-01,40000.0,37000.0
2023-12-04,40000.0,37000.0
2023-12-05,40000.0,37000.0
2023-12-06,40000.0,37000.0
2023-12-07,40000.0,38000.0
2023-12-08,40000.0,38000.0
2023-12-11,40000.0,38000.0
2023-12-12,40000.0,38000.0
2023-12-13,40000.0,38000.0
2023-12-14,40000.0,38000.0
2023-12-15,40000.0,38000.0
2023-12-18,42500.0,38000.0
2023-12-19,42500.0,38000.0
2023-12-20,42500.0,38000.0
2023-12-21,42500.0,40000.0
2023-12-22,42500.0,40000.0
2023-12-25,45655.409794906765,39690.338261002486
2023-12-26,46836.30400700731,39873.320197682835
2023-12-27,47500.0,40000.0
2023-12-28,47500.0,40000.0
2023-12-29,47500.0,40000.0
